condition,subject,trial,frame,time,tree,ptally,event,p_ign_apple,p_ign_banana,inter_click_interval
hi40lo40,18,14,285,43.98745000001509,422,33,consume high value,0.4444444444444444,0,2.6081949999788776
hi40lo40,18,14,299,45.8690550000174,446,34,consume low value,0.4444444444444444,0,1.8816050000023097
hi40lo40,18,14,313,47.75847500003874,398,35,consume low value,0.4444444444444444,0,1.889420000021346
hi40lo40,18,14,323,49.55006500007585,351,35,sustained click in barren tree,0.4444444444444444,0,1.791590000037104
hi40lo40,18,14,339,51.874035000102594,376,35,sustained click in barren tree,0.4444444444444444,0,2.3239700000267476
hi40lo40,18,14,342,52.423550000065006,400,35,sustained click in barren tree,0.4444444444444444,0,0.5495149999624118
hi40lo40,18,14,344,52.82905000005849,401,35,sustained click in barren tree,0.4444444444444444,0,0.40549999999348074
hi40lo40,18,14,346,53.2630750000244,425,35,sustained click in barren tree,0.4444444444444444,0,0.4340249999659136
hi40lo40,18,14,348,53.70851000002585,427,35,sustained click in barren tree,0.4444444444444444,0,0.44543500000145286
hi40lo40,18,14,351,54.254300000029616,428,35,sustained click in high value,0.4444444444444444,0,0.5457900000037625
hi40lo40,18,14,353,54.68984500004444,404,35,sustained click in barren tree,0.4444444444444444,0,0.43554500001482666
hi40lo40,18,14,372,57.21875500003807,428,41,consume high value,0.4444444444444444,0,2.5289099999936298
hi40lo40,18,14,378,58.128385000047274,454,41,sustained click in barren tree,0.4444444444444444,0,0.9096300000092015
hi40lo40,18,15,17,2.547950000036508,575,0,sustained click in barren tree,0.75,0.3,NA
hi40lo40,18,15,19,3.025209999992512,574,0,sustained click in barren tree,0.75,0.3,0.4772599999560043
hi40lo40,18,15,22,3.5967700000619516,573,0,sustained click in barren tree,0.75,0.3,0.5715600000694394
hi40lo40,18,15,25,4.156730000046082,572,0,sustained click in high value,0.75,0.3,0.5599599999841303
hi40lo40,18,15,29,4.81991000007838,571,0,sustained click in low value,0.75,0.3,0.6631800000322983
hi40lo40,18,15,47,7.308480000006966,572,6,consume high value,0.75,0.3,2.488569999928586
hi40lo40,18,15,54,8.374585000099614,569,6,sustained click in barren tree,0.75,0.3,1.066105000092648
hi40lo40,18,15,56,8.84581500000786,568,6,sustained click in low value,0.75,0.3,0.4712299999082461
hi40lo40,18,15,59,9.430555000086315,566,6,sustained click in barren tree,0.75,0.3,0.5847400000784546
hi40lo40,18,15,62,9.98492499999702,564,6,sustained click in barren tree,0.75,0.3,0.5543699999107048
hi40lo40,18,15,68,10.947359999991022,561,6,sustained click in barren tree,0.75,0.3,0.9624349999940023
hi40lo40,18,15,72,11.652594999992289,563,6,sustained click in barren tree,0.75,0.3,0.7052350000012666
hi40lo40,18,15,82,13.24890000000596,557,6,sustained click in barren tree,0.75,0.3,1.5963050000136718
hi40lo40,18,15,87,14.031805000035092,553,6,sustained click in high value,0.75,0.3,0.7829050000291318
hi40lo40,18,15,91,14.727305000065826,529,6,sustained click in barren tree,0.75,0.3,0.6955000000307336
hi40lo40,18,15,93,15.174285000073723,528,6,sustained click in high value,0.75,0.3,0.4469800000078976
hi40lo40,18,15,112,17.775380000006407,553,12,consume high value,0.75,0.3,2.601094999932684
hi40lo40,18,15,133,20.595925000030547,528,18,consume high value,0.75,0.3,2.82054500002414
hi40lo40,18,15,141,21.76658000005409,543,18,sustained click in barren tree,0.75,0.3,1.1706550000235438
hi40lo40,18,15,144,22.35220500000287,544,18,sustained click in barren tree,0.75,0.3,0.5856249999487773
hi40lo40,18,15,146,22.797060000011697,545,18,sustained click in low value,0.75,0.3,0.44485500000882894
hi40lo40,18,15,149,23.388085000100546,522,18,sustained click in low value,0.75,0.3,0.5910250000888482
hi40lo40,18,15,151,23.83726000005845,523,18,sustained click in barren tree,0.75,0.3,0.4491749999579042
hi40lo40,18,15,157,24.733490000013262,519,18,sustained click in barren tree,0.75,0.3,0.8962299999548122
hi40lo40,18,15,160,25.31429000000935,515,18,sustained click in barren tree,0.75,0.3,0.5807999999960884
hi40lo40,18,15,163,25.90989500004798,492,18,sustained click in barren tree,0.75,0.3,0.5956050000386313
hi40lo40,18,15,165,26.367775000049733,494,18,sustained click in low value,0.75,0.3,0.4578800000017509
hi40lo40,18,15,168,26.93041000002995,469,18,sustained click in barren tree,0.75,0.3,0.5626349999802187
hi40lo40,18,15,170,27.367030000081286,446,18,sustained click in high value,0.75,0.3,0.4366200000513345
hi40lo40,18,15,173,27.917379999998957,423,18,sustained click in barren tree,0.75,0.3,0.5503499999176711
hi40lo40,18,15,204,32.41297000006307,446,24,consume high value,0.75,0.3,4.495590000064112
hi40lo40,18,15,211,33.476140000042506,399,24,sustained click in low value,0.75,0.3,1.0631699999794364
hi40lo40,18,15,213,33.912730000098236,375,24,sustained click in barren tree,0.75,0.3,0.43659000005573034
hi40lo40,18,15,215,34.360550000099465,374,24,sustained click in barren tree,0.75,0.3,0.44782000000122935
hi40lo40,18,15,218,34.93462499999441,350,24,sustained click in barren tree,0.75,0.3,0.5740749998949468
hi40lo40,18,15,220,35.379965000087395,373,24,sustained click in low value,0.75,0.3,0.44534000009298325
hi40lo40,18,15,225,36.183380000060424,325,24,sustained click in low value,0.75,0.3,0.8034149999730289
hi40lo40,18,15,227,36.63050000008661,301,24,sustained click in barren tree,0.75,0.3,0.4471200000261888
hi40lo40,18,15,238,38.21151500009,325,25,consume low value,0.75,0.3,1.58101500000339
hi40lo40,18,15,251,40.02669500000775,373,26,consume low value,0.75,0.3,1.8151799999177456
hi40lo40,18,15,255,40.77017000003252,396,26,sustained click in barren tree,0.75,0.3,0.7434750000247732
hi40lo40,18,15,261,42.19965000008233,420,26,sustained click in high value,0.75,0.3,1.4294800000498071
hi40lo40,18,15,265,42.87463000009302,443,26,sustained click in barren tree,0.75,0.3,0.6749800000106916
hi40lo40,18,15,283,45.35580000001937,420,32,consume high value,0.75,0.3,2.481169999926351
hi40lo40,18,15,305,48.31644500000402,418,38,consume high value,0.75,0.3,2.960644999984652
hi40lo40,18,15,311,49.27395000006072,347,38,sustained click in barren tree,0.75,0.3,0.9575050000566989
hi40lo40,18,15,319,50.7260950000491,299,38,sustained click in high value,0.75,0.3,1.452144999988377
hi40lo40,18,15,322,51.31811500003096,275,38,sustained click in high value,0.75,0.3,0.5920199999818578
hi40lo40,18,15,348,55.12431500002276,299,44,consume high value,0.75,0.3,3.8061999999918044
hi40lo40,18,15,354,56.08913000009488,368,44,sustained click in barren tree,0.75,0.3,0.9648150000721216
hi40lo40,18,15,356,56.52201000007335,392,44,sustained click in high value,0.75,0.3,0.4328799999784678
hi40lo40,18,15,358,56.968519999994896,391,44,sustained click in high value,0.75,0.3,0.4465099999215454
hi40lo40,18,16,14,2.4164599999785423,16,0,sustained click in barren tree,0.8,0,NA
hi40lo40,18,16,22,3.829230000032112,18,0,sustained click in high value,0.8,0,1.4127700000535697
hi40lo40,18,16,24,4.292905000038445,17,0,sustained click in high value,0.8,0,0.463675000006333
hi40lo40,18,16,44,7.082449999987148,18,6,consume high value,0.8,0,2.7895449999487028
hi40lo40,18,16,64,9.902929999982007,17,12,consume high value,0.8,0,2.820479999994859
hi40lo40,18,16,68,10.623664999962784,42,12,sustained click in barren tree,0.8,0,0.7207349999807775
hi40lo40,18,16,70,11.096310000051744,43,12,sustained click in high value,0.8,0,0.47264500008895993
hi40lo40,18,16,73,11.660555000067689,67,12,sustained click in high value,0.8,0,0.5642450000159442
hi40lo40,18,16,75,12.115755000035278,91,12,sustained click in barren tree,0.8,0,0.45519999996759
hi40lo40,18,16,97,15.164530000067316,67,18,consume high value,0.8,0,3.0487750000320375
hi40lo40,18,16,118,18.148075000033714,43,24,consume high value,0.8,0,2.983544999966398
hi40lo40,18,16,123,18.991610000026412,92,24,sustained click in barren tree,0.8,0,0.8435349999926984
hi40lo40,18,16,146,22.189944999990985,71,30,consume high value,0.8,0,3.1983349999645725
hi40lo40,18,16,151,23.046964999986812,143,30,sustained click in barren tree,0.8,0,0.8570199999958277
hi40lo40,18,16,156,23.937980000046082,167,30,sustained click in barren tree,0.8,0,0.8910150000592694
hi40lo40,18,16,160,24.64825500000734,215,30,sustained click in high value,0.8,0,0.710274999961257
hi40lo40,18,16,163,25.246095000067726,190,30,sustained click in barren tree,0.8,0,0.597840000060387
hi40lo40,18,16,181,27.802060000016354,215,36,consume high value,0.8,0,2.5559649999486282
hi40lo40,18,16,194,29.69548999995459,263,37,consume low value,0.8,0,1.8934299999382347
hi40lo40,18,16,198,30.405449999962002,286,37,sustained click in low value,0.8,0,0.7099600000074133
hi40lo40,18,16,200,30.86398000002373,285,37,sustained click in high value,0.8,0,0.45853000006172806
hi40lo40,18,16,202,31.342474999953993,311,37,sustained click in high value,0.8,0,0.47849499993026257
hi40lo40,18,16,220,33.884590000030585,285,43,consume high value,0.8,0,2.542115000076592
hi40lo40,18,16,239,36.7848300000187,311,49,consume high value,0.8,0,2.9002399999881163
hi40lo40,18,16,244,37.644100000034086,382,49,sustained click in barren tree,0.8,0,0.8592700000153854
hi40lo40,18,16,246,38.10172499995679,406,49,sustained click in low value,0.8,0,0.4576249999227002
hi40lo40,18,16,248,38.62069500004873,407,49,sustained click in low value,0.8,0,0.5189700000919402
hi40lo40,18,16,252,39.32966499996837,455,49,sustained click in high value,0.8,0,0.7089699999196455
hi40lo40,18,16,254,39.810339999967255,454,49,sustained click in barren tree,0.8,0,0.4806749999988824
hi40lo40,18,16,272,42.37774500006344,455,55,consume high value,0.8,0,2.567405000096187
hi40lo40,18,16,277,43.210749999969266,429,55,sustained click in high value,0.8,0,0.8330049999058247
hi40lo40,18,16,279,43.6647149999626,404,55,sustained click in barren tree,0.8,0,0.45396499999333173
hi40lo40,18,16,297,46.216770000057295,429,61,consume high value,0.8,0,2.552055000094697
hi40lo40,18,16,307,47.73536499997135,380,61,sustained click in low value,0.8,0,1.5185949999140576
hi40lo40,18,16,317,49.55308500002138,502,61,sustained click in barren tree,0.8,0,1.8177200000500306
hi40lo40,18,16,351,54.72647999995388,503,67,consume high value,0.8,0,5.173394999932498
hi40lo40,18,16,377,58.508075000019744,550,73,consume high value,0.8,0,3.781595000065863
hi40lo40,18,17,16,2.9386950000189245,144,0,sustained click in barren tree,1,0,NA
hi40lo40,18,17,19,3.56140999996569,168,0,sustained click in low value,1,0,0.6227149999467656
hi40lo40,18,17,21,4.049340000026859,192,0,sustained click in high value,1,0,0.48793000006116927
hi40lo40,18,17,23,4.5238850000314415,216,0,sustained click in low value,1,0,0.4745450000045821
hi40lo40,18,17,40,7.002009999938309,192,6,consume high value,1,0,2.4781249999068677
hi40lo40,18,17,46,7.9875499999616295,288,6,sustained click in barren tree,1,0,0.9855400000233203
hi40lo40,18,17,48,8.477139999973588,312,6,sustained click in barren tree,1,0,0.4895900000119582
hi40lo40,18,17,50,8.926179999951273,336,6,sustained click in barren tree,1,0,0.4490399999776855
hi40lo40,18,17,53,9.506820000009611,360,6,sustained click in barren tree,1,0,0.580640000058338
hi40lo40,18,17,55,9.977635000017472,384,6,sustained click in barren tree,1,0,0.47081500000786036
hi40lo40,18,17,58,10.602259999956004,433,6,sustained click in barren tree,1,0,0.6246249999385327
hi40lo40,18,17,60,11.071084999945015,434,6,sustained click in high value,1,0,0.4688249999890104
hi40lo40,18,17,62,11.55066499998793,410,6,sustained click in barren tree,1,0,0.47958000004291534
hi40lo40,18,17,79,14.047694999957457,434,12,consume high value,1,0,2.497029999969527
hi40lo40,18,17,84,14.934914999990724,412,12,sustained click in high value,1,0,0.8872200000332668
hi40lo40,18,17,88,15.67262500000652,486,12,sustained click in high value,1,0,0.7377100000157952
hi40lo40,18,17,106,18.29433499998413,412,18,consume high value,1,0,2.621709999977611
hi40lo40,18,17,125,21.085330000030808,486,24,consume high value,1,0,2.790995000046678
hi40lo40,18,17,130,21.97474500001408,534,24,sustained click in barren tree,1,0,0.8894149999832734
hi40lo40,18,17,133,22.562964999931864,558,24,sustained click in low value,1,0,0.5882199999177828
hi40lo40,18,17,135,23.034994999994524,560,24,sustained click in high value,1,0,0.4720300000626594
hi40lo40,18,17,137,23.506410000030883,537,24,sustained click in barren tree,1,0,0.47141500003635883
hi40lo40,18,17,139,23.972454999922775,538,24,sustained click in barren tree,1,0,0.4660449998918921
hi40lo40,18,17,142,24.564144999952987,514,24,sustained click in low value,1,0,0.5916900000302121
hi40lo40,18,17,144,25.03393999999389,563,24,sustained click in low value,1,0,0.4697950000409037
hi40lo40,18,17,162,27.68281000002753,560,30,consume high value,1,0,2.6488700000336394
hi40lo40,18,17,169,28.833465000032447,565,30,sustained click in barren tree,1,0,1.1506550000049174
hi40lo40,18,17,172,29.464374999981374,543,30,sustained click in low value,1,0,0.6309099999489263
hi40lo40,18,17,174,29.92533999995794,519,30,sustained click in barren tree,1,0,0.4609649999765679
hi40lo40,18,17,176,30.356599999940954,545,30,sustained click in high value,1,0,0.4312599999830127
hi40lo40,18,17,178,30.820824999944307,497,30,sustained click in high value,1,0,0.46422500000335276
hi40lo40,18,17,183,31.68174499995075,499,30,sustained click in low value,1,0,0.8609200000064448
hi40lo40,18,17,200,34.14013499999419,497,36,consume high value,1,0,2.458390000043437
hi40lo40,18,17,219,36.89564999996219,545,42,consume high value,1,0,2.7555149999679998
hi40lo40,18,17,224,37.805174999986775,548,42,sustained click in barren tree,1,0,0.9095250000245869
hi40lo40,18,17,226,38.26534499996342,525,42,sustained click in high value,1,0,0.46016999997664243
hi40lo40,18,17,228,38.724169999943115,501,42,sustained click in barren tree,1,0,0.45882499997969717
hi40lo40,18,17,249,41.731789999990724,525,48,consume high value,1,0,3.007620000047609
hi40lo40,18,17,254,42.61591499997303,502,48,sustained click in low value,1,0,0.8841249999823049
hi40lo40,18,17,257,43.19950999994762,503,48,sustained click in barren tree,1,0,0.5835949999745935
hi40lo40,18,17,259,43.66803499998059,479,48,sustained click in barren tree,1,0,0.4685250000329688
hi40lo40,18,17,261,44.14593499992043,478,48,sustained click in barren tree,1,0,0.47789999993983656
hi40lo40,18,17,263,44.61878000001889,453,48,sustained click in barren tree,1,0,0.4728450000984594
hi40lo40,18,17,284,47.870890000020154,452,54,consume high value,1,0,3.2521100000012666
hi40lo40,18,17,288,48.618284999975,451,54,sustained click in barren tree,1,0,0.7473949999548495
hi40lo40,18,17,290,49.095160000026226,426,54,sustained click in barren tree,1,0,0.47687500005122274
hi40lo40,18,17,292,49.57215999998152,402,54,sustained click in barren tree,1,0,0.4769999999552965
hi40lo40,18,17,297,50.43801499996334,355,54,sustained click in barren tree,1,0,0.8658549999818206
hi40lo40,18,17,303,51.43434499995783,354,54,sustained click in high value,1,0,0.9963299999944866
hi40lo40,18,17,305,51.89371500001289,330,54,sustained click in low value,1,0,0.4593700000550598
hi40lo40,18,17,322,54.37440999993123,354,60,consume high value,1,0,2.4806949999183416
hi40lo40,18,17,326,55.11245000001509,329,60,sustained click in high value,1,0,0.7380400000838563
hi40lo40,18,17,329,55.689544999971986,328,60,sustained click in low value,1,0,0.5770949999568984
hi40lo40,18,17,346,58.19615500001237,329,66,consume high value,1,0,2.506610000040382
hi40lo40,18,18,11,1.9429150000214577,120,0,sustained click in high value,0.8888888888888888,0.1,NA
hi40lo40,18,18,15,2.712279999977909,97,0,sustained click in barren tree,0.8888888888888888,0.1,0.7693649999564514
hi40lo40,18,18,21,3.7129600000334904,96,0,sustained click in barren tree,0.8888888888888888,0.1,1.0006800000555813
hi40lo40,18,18,23,4.221944999997504,121,0,sustained click in high value,0.8888888888888888,0.1,0.5089849999640137
hi40lo40,18,18,40,6.72460499999579,120,6,consume high value,0.8888888888888888,0.1,2.5026599999982864
hi40lo40,18,18,59,9.531004999997094,121,12,consume high value,0.8888888888888888,0.1,2.806400000001304
hi40lo40,18,18,63,10.290769999963231,73,12,sustained click in high value,0.8888888888888888,0.1,0.7597649999661371
hi40lo40,18,18,66,10.871580000035465,48,12,sustained click in barren tree,0.8888888888888888,0.1,0.5808100000722334
hi40lo40,18,18,69,11.510525000048801,49,12,sustained click in low value,0.8888888888888888,0.1,0.6389450000133365
hi40lo40,18,18,71,12.004285000031814,25,12,sustained click in barren tree,0.8888888888888888,0.1,0.4937599999830127
hi40lo40,18,18,89,14.619520000065677,73,18,consume high value,0.8888888888888888,0.1,2.615235000033863
hi40lo40,18,18,98,16.05279500002507,50,18,sustained click in barren tree,0.8888888888888888,0.1,1.4332749999593943
hi40lo40,18,18,101,16.67778000002727,51,18,sustained click in barren tree,0.8888888888888888,0.1,0.6249850000021979
hi40lo40,18,18,104,17.279615000006743,75,18,sustained click in barren tree,0.8888888888888888,0.1,0.6018349999794737
hi40lo40,18,18,106,17.776814999990165,52,18,sustained click in barren tree,0.8888888888888888,0.1,0.49719999998342246
hi40lo40,18,18,108,18.288939999998547,53,18,sustained click in barren tree,0.8888888888888888,0.1,0.5121250000083819
hi40lo40,18,18,110,18.81374000001233,54,18,sustained click in high value,0.8888888888888888,0.1,0.5248000000137836
hi40lo40,18,18,112,19.297110000043176,55,18,sustained click in barren tree,0.8888888888888888,0.1,0.4833700000308454
hi40lo40,18,18,114,19.834559999988414,56,18,sustained click in barren tree,0.8888888888888888,0.1,0.5374499999452382
hi40lo40,18,18,131,22.384040000033565,54,24,consume high value,0.8888888888888888,0.1,2.5494800000451505
hi40lo40,18,18,136,23.263479999965057,29,24,sustained click in low value,0.8888888888888888,0.1,0.8794399999314919
hi40lo40,18,18,138,23.73616500000935,6,24,sustained click in barren tree,0.8888888888888888,0.1,0.4726850000442937
hi40lo40,18,18,140,24.24737500003539,4,24,sustained click in barren tree,0.8888888888888888,0.1,0.5112100000260398
hi40lo40,18,18,142,24.70918999996502,2,24,sustained click in barren tree,0.8888888888888888,0.1,0.46181499992962927
hi40lo40,18,18,145,25.224765000049956,25,24,sustained click in barren tree,0.8888888888888888,0.1,0.5155750000849366
hi40lo40,18,18,150,26.075930000049993,10,24,sustained click in high value,0.8888888888888888,0.1,0.8511650000000373
hi40lo40,18,18,152,26.52058999997098,34,24,sustained click in high value,0.8888888888888888,0.1,0.4446599999209866
hi40lo40,18,18,156,27.22250500007067,59,24,sustained click in barren tree,0.8888888888888888,0.1,0.7019150000996888
hi40lo40,18,18,158,27.68528500001412,36,24,sustained click in barren tree,0.8888888888888888,0.1,0.4627799999434501
hi40lo40,18,18,176,30.2774849999696,34,30,consume high value,0.8888888888888888,0.1,2.592199999955483
hi40lo40,18,18,195,33.06247500004247,10,36,consume high value,0.8888888888888888,0.1,2.7849900000728667
hi40lo40,18,18,199,33.82512499997392,38,36,sustained click in barren tree,0.8888888888888888,0.1,0.7626499999314547
hi40lo40,18,18,201,34.314870000001974,61,36,sustained click in high value,0.8888888888888888,0.1,0.48974500002805144
hi40lo40,18,18,203,34.72482000000309,85,36,sustained click in barren tree,0.8888888888888888,0.1,0.4099500000011176
hi40lo40,18,18,205,35.185880000004545,86,36,sustained click in low value,0.8888888888888888,0.1,0.46106000000145286
hi40lo40,18,18,207,35.64569000003394,109,36,sustained click in barren tree,0.8888888888888888,0.1,0.45981000002939254
hi40lo40,18,18,211,36.57946499995887,85,36,sustained click in barren tree,0.8888888888888888,0.1,0.9337749999249354
hi40lo40,18,18,228,39.15914999996312,61,42,consume high value,0.8888888888888888,0.1,2.579685000004247
hi40lo40,18,18,233,40.044895000057295,108,42,sustained click in low value,0.8888888888888888,0.1,0.8857450000941753
hi40lo40,18,18,235,40.53390000003856,107,42,sustained click in barren tree,0.8888888888888888,0.1,0.4890049999812618
hi40lo40,18,18,237,41.03474500006996,105,42,sustained click in barren tree,0.8888888888888888,0.1,0.5008450000314042
hi40lo40,18,18,244,42.19080500002019,154,42,sustained click in low value,0.8888888888888888,0.1,1.1560599999502301
hi40lo40,18,18,247,42.8259750000434,179,42,sustained click in low value,0.8888888888888888,0.1,0.6351700000232086
hi40lo40,18,18,250,43.434654999990016,204,42,sustained click in low value,0.8888888888888888,0.1,0.6086799999466166
hi40lo40,18,18,252,43.91313000000082,205,42,sustained click in high value,0.8888888888888888,0.1,0.47847500001080334
hi40lo40,18,18,254,44.348684999975376,206,42,sustained click in barren tree,0.8888888888888888,0.1,0.43555499997455627
hi40lo40,18,18,272,46.98595000000205,205,48,consume high value,0.8888888888888888,0.1,2.637265000026673
hi40lo40,18,18,278,48.02921000006609,241,48,sustained click in barren tree,0.8888888888888888,0.1,1.0432600000640377
hi40lo40,18,18,280,48.492525000008754,242,48,sustained click in barren tree,0.8888888888888888,0.1,0.4633149999426678
hi40lo40,18,18,282,48.96337000001222,243,48,sustained click in low value,0.8888888888888888,0.1,0.4708450000034645
hi40lo40,18,18,284,49.426169999991544,244,48,sustained click in high value,0.8888888888888888,0.1,0.46279999997932464
hi40lo40,18,18,287,50.04636999999639,292,48,sustained click in low value,0.8888888888888888,0.1,0.6202000000048429
hi40lo40,18,18,292,50.91787500004284,290,48,sustained click in barren tree,0.8888888888888888,0.1,0.8715050000464544
hi40lo40,18,18,309,53.506909999996424,244,54,consume high value,0.8888888888888888,0.1,2.589034999953583
hi40lo40,18,18,321,55.37382500001695,292,55,consume low value,0.8888888888888888,0.1,1.8669150000205263
hi40lo40,18,18,326,56.27608500001952,291,55,sustained click in barren tree,0.8888888888888888,0.1,0.9022600000025705
hi40lo40,18,18,332,57.316194999963045,290,55,sustained click in barren tree,0.8888888888888888,0.1,1.0401099999435246
hi40lo40,18,18,337,58.219195000012405,338,55,sustained click in high value,0.8888888888888888,0.1,0.9030000000493601
hi40lo40,18,19,18,2.8964149999665096,82,0,sustained click in barren tree,0.8888888888888888,0,NA
hi40lo40,18,19,21,3.5349350000033155,107,0,sustained click in low value,0.8888888888888888,0,0.6385200000368059
hi40lo40,18,19,26,4.405200000037439,59,0,sustained click in barren tree,0.8888888888888888,0,0.8702650000341237
hi40lo40,18,19,29,5.033264999976382,83,0,sustained click in barren tree,0.8888888888888888,0,0.6280649999389425
hi40lo40,18,19,31,5.521354999975301,60,0,sustained click in barren tree,0.8888888888888888,0,0.48808999999891967
hi40lo40,18,19,34,6.1524549999739975,84,0,sustained click in barren tree,0.8888888888888888,0,0.6310999999986961
hi40lo40,18,19,36,6.638840000028722,85,0,sustained click in barren tree,0.8888888888888888,0,0.4863850000547245
hi40lo40,18,19,38,7.106864999979734,61,0,sustained click in high value,0.8888888888888888,0,0.46802499995101243
hi40lo40,18,19,41,7.691714999964461,37,0,sustained click in barren tree,0.8888888888888888,0,0.5848499999847263
hi40lo40,18,19,43,8.157729999977164,36,0,sustained click in high value,0.8888888888888888,0,0.46601500001270324
hi40lo40,18,19,59,10.615985000040382,61,6,consume high value,0.8888888888888888,0,2.458255000063218
hi40lo40,18,19,77,13.389610000071116,36,12,consume high value,0.8888888888888888,0,2.7736250000307336
hi40lo40,18,19,81,14.177284999983385,62,12,sustained click in low value,0.8888888888888888,0,0.7876749999122694
hi40lo40,18,19,84,14.801530000055209,86,12,sustained click in barren tree,0.8888888888888888,0,0.6242450000718236
hi40lo40,18,19,88,15.580145000014454,109,12,sustained click in low value,0.8888888888888888,0,0.7786149999592453
hi40lo40,18,19,92,16.393009999999776,111,12,sustained click in high value,0.8888888888888888,0,0.8128649999853224
hi40lo40,18,19,95,17.03815499995835,110,12,sustained click in low value,0.8888888888888888,0,0.6451449999585748
hi40lo40,18,19,111,19.538674999959767,111,18,consume high value,0.8888888888888888,0,2.5005200000014156
hi40lo40,18,19,115,20.320215000072494,85,18,sustained click in barren tree,0.8888888888888888,0,0.7815400001127273
hi40lo40,18,19,141,24.40928999998141,112,24,consume high value,0.8888888888888888,0,4.089074999908917
hi40lo40,18,19,161,27.402895000064746,113,30,consume high value,0.8888888888888888,0,2.9936050000833347
hi40lo40,18,19,165,28.180430000065826,138,30,sustained click in barren tree,0.8888888888888888,0,0.7775350000010803
hi40lo40,18,19,170,29.09678000002168,162,30,sustained click in barren tree,0.8888888888888888,0,0.9163499999558553
hi40lo40,18,19,173,29.749535000068136,186,30,sustained click in low value,0.8888888888888888,0,0.6527550000464544
hi40lo40,18,19,177,30.538659999961965,160,30,sustained click in high value,0.8888888888888888,0,0.7891249998938292
hi40lo40,18,19,181,31.33122499997262,159,30,sustained click in barren tree,0.8888888888888888,0,0.7925650000106543
hi40lo40,18,19,185,32.11092500004452,158,30,sustained click in low value,0.8888888888888888,0,0.7797000000718981
hi40lo40,18,19,189,32.86960500001442,157,30,sustained click in high value,0.8888888888888888,0,0.7586799999698997
hi40lo40,18,19,192,33.511780000058934,183,30,sustained click in low value,0.8888888888888888,0,0.6421750000445172
hi40lo40,18,19,210,36.28119999996852,160,36,consume high value,0.8888888888888888,0,2.769419999909587
hi40lo40,18,19,229,39.16599500004668,157,42,consume high value,0.8888888888888888,0,2.8847950000781566
hi40lo40,18,19,233,39.938910000026226,116,42,sustained click in barren tree,0.8888888888888888,0,0.7729149999795482
hi40lo40,18,19,239,40.96415999997407,93,42,sustained click in barren tree,0.8888888888888888,0,1.025249999947846
hi40lo40,18,19,241,41.45871999999508,69,42,sustained click in high value,0.8888888888888888,0,0.49456000002101064
hi40lo40,18,19,243,41.9474100000225,92,42,sustained click in high value,0.8888888888888888,0,0.48869000002741814
hi40lo40,18,19,245,42.43272000004072,68,42,sustained click in high value,0.8888888888888888,0,0.48531000001821667
hi40lo40,18,19,261,44.928784999996424,69,48,consume high value,0.8888888888888888,0,2.4960649999557063
hi40lo40,18,19,279,47.68576000002213,92,54,consume high value,0.8888888888888888,0,2.7569750000257045
hi40lo40,18,19,297,50.491425000014715,68,60,consume high value,0.8888888888888888,0,2.8056649999925867
hi40lo40,18,19,301,51.28924499999266,67,60,sustained click in low value,0.8888888888888888,0,0.7978199999779463
hi40lo40,18,19,303,51.76808000006713,44,60,sustained click in barren tree,0.8888888888888888,0,0.47883500007446855
hi40lo40,18,19,306,52.37473499996122,46,60,sustained click in high value,0.8888888888888888,0,0.60665499989409
hi40lo40,18,19,308,52.856920000049286,22,60,sustained click in barren tree,0.8888888888888888,0,0.48218500008806586
hi40lo40,18,19,326,55.613800000050105,46,66,consume high value,0.8888888888888888,0,2.7568800000008196
hi40lo40,18,19,330,56.39860499999486,119,66,sustained click in low value,0.8888888888888888,0,0.784804999944754
hi40lo40,18,19,333,57.02257999998983,167,66,sustained click in barren tree,0.8888888888888888,0,0.6239749999949709
hi40lo40,18,19,344,58.75997000001371,119,67,consume low value,0.8888888888888888,0,1.7373900000238791
hi40lo40,18,20,9,1.7758549998980016,570,0,sustained click in barren tree,1,0,NA
hi40lo40,18,20,11,2.2772349999286234,571,0,sustained click in barren tree,1,0,0.5013800000306219
hi40lo40,18,20,13,2.7613999999593943,523,0,sustained click in low value,1,0,0.4841650000307709
hi40lo40,18,20,16,3.4041849999921396,547,0,sustained click in high value,1,0,0.6427850000327453
hi40lo40,18,20,18,3.88312999997288,546,0,sustained click in low value,1,0,0.47894499998074025
hi40lo40,18,20,38,7.197764999931678,547,6,consume high value,1,0,3.3146349999587983
hi40lo40,18,20,42,7.995434999931604,455,6,sustained click in barren tree,1,0,0.7976699999999255
hi40lo40,18,20,44,8.48872499994468,431,6,sustained click in high value,1,0,0.49329000001307577
hi40lo40,18,20,46,9.019919999991544,407,6,sustained click in barren tree,1,0,0.5311950000468642
hi40lo40,18,20,50,9.822464999975637,359,6,sustained click in high value,1,0,0.802544999984093
hi40lo40,18,20,53,10.454120000009425,383,6,sustained click in barren tree,1,0,0.6316550000337884
hi40lo40,18,20,70,13.157459999900311,359,12,consume high value,1,0,2.7033399998908862
hi40lo40,18,20,88,16.02300499996636,431,18,consume high value,1,0,2.8655450000660494
hi40lo40,18,20,95,17.241124999942258,315,18,sustained click in barren tree,1,0,1.2181199999758974
hi40lo40,18,20,97,17.754695000010543,291,18,sustained click in high value,1,0,0.5135700000682846
hi40lo40,18,20,99,18.276849999907427,267,18,sustained click in low value,1,0,0.522154999896884
